,tic,share_price,model_name,action,no_of_shares_for_action,amount_for_action,balance_left,total_asset_value,return_ratio,total_no_of_shares
2666,INFY.NS,1321.94,ddpg,sell,0.0,0.0,625.84,1457859.3356372071,1.46,0.0
2667,TCS.NS,3048.61,ddpg,buy,0.0,0.0,625.84,1457859.3356372071,1.46,478.0
2668,INFY.NS,1335.23,ddpg,sell,0.0,0.0,625.84,1480431.8356372071,1.48,0.0
2669,TCS.NS,3095.83,ddpg,buy,0.0,0.0,625.84,1480431.8356372071,1.48,478.0
2670,INFY.NS,1370.19,ddpg,sell,0.0,0.0,625.84,1501578.5856372071,1.5,0.0
2671,TCS.NS,3140.07,ddpg,buy,0.0,0.0,625.84,1501578.5856372071,1.5,478.0
2672,INFY.NS,1375.09,ddpg,sell,0.0,0.0,625.84,1511795.5856372071,1.51,0.0
2673,TCS.NS,3161.44,ddpg,buy,0.0,0.0,625.84,1511795.5856372071,1.51,478.0
2674,INFY.NS,1377.84,ddpg,sell,0.0,0.0,625.84,1494498.0856372071,1.49,0.0
2675,TCS.NS,3125.26,ddpg,buy,0.0,0.0,625.84,1494498.0856372071,1.49,478.0
2676,INFY.NS,1381.51,ddpg,sell,0.0,0.0,625.84,1501887.4606372071,1.5,0.0
2677,TCS.NS,3140.71,ddpg,buy,0.0,0.0,625.84,1501887.4606372071,1.5,478.0
2678,INFY.NS,1375.01,ddpg,sell,0.0,0.0,625.84,1498965.0856372071,1.5,0.0
2679,TCS.NS,3134.6,ddpg,buy,0.0,0.0,625.84,1498965.0856372071,1.5,478.0
2680,INFY.NS,1366.54,ddpg,sell,0.0,0.0,625.84,1487773.7106372071,1.49,0.0
2681,TCS.NS,3111.19,ddpg,buy,0.0,0.0,625.84,1487773.7106372071,1.49,478.0
2682,INFY.NS,1377.44,ddpg,sell,0.0,0.0,625.84,1493381.4606372071,1.49,0.0
2683,TCS.NS,3122.92,ddpg,buy,0.0,0.0,625.84,1493381.4606372071,1.49,478.0
2684,INFY.NS,1373.48,ddpg,sell,0.0,0.0,625.84,1494569.3356372071,1.49,0.0
2685,TCS.NS,3125.4,ddpg,buy,0.0,0.0,625.84,1494569.3356372071,1.49,478.0
2686,INFY.NS,1377.44,ddpg,sell,0.0,0.0,625.84,1513316.3356372071,1.51,0.0
2687,TCS.NS,3164.62,ddpg,buy,0.0,0.0,625.84,1513316.3356372071,1.51,478.0
2688,INFY.NS,1400.54,ddpg,sell,0.0,0.0,625.84,1521371.2106372071,1.52,0.0
2689,TCS.NS,3181.48,ddpg,buy,0.0,0.0,625.84,1521371.2106372071,1.52,478.0
2690,INFY.NS,1402.87,ddpg,sell,0.0,0.0,625.84,1521418.8356372071,1.52,0.0
2691,TCS.NS,3181.58,ddpg,buy,0.0,0.0,625.84,1521418.8356372071,1.52,478.0
2692,INFY.NS,1411.79,ddpg,sell,0.0,0.0,625.84,1529283.4606372071,1.53,0.0
2693,TCS.NS,3198.03,ddpg,buy,0.0,0.0,625.84,1529283.4606372071,1.53,478.0
2694,INFY.NS,1434.19,ddpg,sell,0.0,0.0,625.84,1556370.5856372071,1.56,0.0
2695,TCS.NS,3254.7,ddpg,buy,0.0,0.0,625.84,1556370.5856372071,1.56,478.0
2696,INFY.NS,1448.96,ddpg,sell,0.0,0.0,625.84,1557582.3356372071,1.56,0.0
2697,TCS.NS,3257.23,ddpg,buy,0.0,0.0,625.84,1557582.3356372071,1.56,478.0
2698,INFY.NS,1460.95,ddpg,sell,0.0,0.0,625.84,1551119.4606372071,1.55,0.0
2699,TCS.NS,3243.71,ddpg,buy,0.0,0.0,625.84,1551119.4606372071,1.55,478.0
2700,INFY.NS,1467.59,ddpg,sell,0.0,0.0,625.84,1556631.8356372071,1.56,0.0
2701,TCS.NS,3255.24,ddpg,buy,0.0,0.0,625.84,1556631.8356372071,1.56,478.0
2702,INFY.NS,1482.16,ddpg,sell,0.0,0.0,625.84,1577255.9606372071,1.58,0.0
2703,TCS.NS,3298.39,ddpg,buy,0.0,0.0,625.84,1577255.9606372071,1.58,478.0
2704,INFY.NS,1490.09,ddpg,sell,0.0,0.0,625.84,1567538.0856372071,1.57,0.0
2705,TCS.NS,3278.06,ddpg,buy,0.0,0.0,625.84,1567538.0856372071,1.57,478.0
2706,INFY.NS,1487.12,ddpg,sell,0.0,0.0,625.84,1556037.8356372071,1.56,0.0
2707,TCS.NS,3254.0,ddpg,buy,0.0,0.0,625.84,1556037.8356372071,1.56,478.0
2708,INFY.NS,1498.57,ddpg,sell,0.0,0.0,625.84,1569391.0856372071,1.57,0.0
2709,TCS.NS,3281.94,ddpg,buy,0.0,0.0,625.84,1569391.0856372071,1.57,478.0
2710,INFY.NS,1489.95,ddpg,sell,0.0,0.0,625.84,1550477.8356372071,1.55,0.0
2711,TCS.NS,3242.37,ddpg,buy,0.0,0.0,625.84,1550477.8356372071,1.55,478.0
2712,INFY.NS,1545.5,ddpg,sell,0.0,0.0,625.84,1603796.5856372071,1.6,0.0
2713,TCS.NS,3353.91,ddpg,buy,0.0,0.0,625.84,1603796.5856372071,1.6,478.0
2714,INFY.NS,1560.37,ddpg,sell,0.0,0.0,625.84,1607218.0856372071,1.61,0.0
2715,TCS.NS,3361.07,ddpg,buy,0.0,0.0,625.84,1607218.0856372071,1.61,478.0
2716,INFY.NS,1557.99,ddpg,sell,0.0,0.0,625.84,1586284.9606372071,1.59,0.0
2717,TCS.NS,3317.28,ddpg,buy,0.0,0.0,625.84,1586284.9606372071,1.59,478.0
2718,INFY.NS,1549.32,ddpg,sell,0.0,0.0,625.84,1588233.4606372071,1.59,0.0
2719,TCS.NS,3321.36,ddpg,buy,0.0,0.0,625.84,1588233.4606372071,1.59,478.0
2720,INFY.NS,1566.91,ddpg,sell,0.0,0.0,625.84,1590561.8356372071,1.59,0.0
2721,TCS.NS,3326.23,ddpg,buy,0.0,0.0,625.84,1590561.8356372071,1.59,478.0
2722,INFY.NS,1546.69,ddpg,sell,0.0,0.0,625.84,1588542.2106372071,1.59,0.0
2723,TCS.NS,3322.0,ddpg,buy,0.0,0.0,625.84,1588542.2106372071,1.59,478.0
2724,INFY.NS,1554.03,ddpg,sell,0.0,0.0,625.84,1580915.0856372071,1.58,0.0
2725,TCS.NS,3306.04,ddpg,buy,0.0,0.0,625.84,1580915.0856372071,1.58,478.0
2726,INFY.NS,1565.08,ddpg,sell,0.0,0.0,625.84,1578800.3356372071,1.58,0.0
2727,TCS.NS,3301.62,ddpg,buy,0.0,0.0,625.84,1578800.3356372071,1.58,478.0
2728,INFY.NS,1548.48,ddpg,sell,0.0,0.0,625.84,1550905.5856372071,1.55,0.0
2729,TCS.NS,3243.26,ddpg,buy,0.0,0.0,625.84,1550905.5856372071,1.55,478.0
2730,INFY.NS,1550.86,ddpg,sell,0.0,0.0,625.84,1556916.9606372071,1.56,0.0
2731,TCS.NS,3255.84,ddpg,buy,0.0,0.0,625.84,1556916.9606372071,1.56,478.0
2732,INFY.NS,1547.04,ddpg,sell,0.0,0.0,625.84,1549099.7106372071,1.55,0.0
2733,TCS.NS,3239.48,ddpg,buy,0.0,0.0,625.84,1549099.7106372071,1.55,478.0
2734,INFY.NS,1549.17,ddpg,sell,0.0,0.0,625.84,1525172.8356372071,1.53,0.0
2735,TCS.NS,3189.43,ddpg,buy,0.0,0.0,625.84,1525172.8356372071,1.53,478.0
2736,INFY.NS,1534.25,ddpg,sell,0.0,0.0,625.84,1518020.9606372071,1.52,0.0
2737,TCS.NS,3174.47,ddpg,buy,0.0,0.0,625.84,1518020.9606372071,1.52,478.0
2738,INFY.NS,1531.38,ddpg,sell,0.0,0.0,625.84,1515383.5856372071,1.52,0.0
2739,TCS.NS,3168.95,ddpg,buy,0.0,0.0,625.84,1515383.5856372071,1.52,478.0
2740,INFY.NS,1563.05,ddpg,sell,0.0,0.0,625.84,1528214.3356372071,1.53,0.0
2741,TCS.NS,3195.79,ddpg,buy,0.0,0.0,625.84,1528214.3356372071,1.53,478.0
2742,INFY.NS,1566.91,ddpg,sell,0.0,0.0,625.84,1526023.3356372071,1.53,0.0
2743,TCS.NS,3191.21,ddpg,buy,0.0,0.0,625.84,1526023.3356372071,1.53,478.0
2744,INFY.NS,1541.79,ddpg,sell,0.0,0.0,625.84,1522142.0856372071,1.52,0.0
2745,TCS.NS,3183.09,ddpg,buy,0.0,0.0,625.84,1522142.0856372071,1.52,478.0
2746,INFY.NS,1528.16,ddpg,sell,0.0,0.0,625.84,1517284.3356372071,1.52,0.0
2747,TCS.NS,3172.93,ddpg,buy,0.0,0.0,625.84,1517284.3356372071,1.52,478.0
2748,INFY.NS,1536.43,ddpg,sell,0.0,0.0,625.84,1527380.8356372071,1.53,0.0
2749,TCS.NS,3194.05,ddpg,buy,0.0,0.0,625.84,1527380.8356372071,1.53,478.0
2750,INFY.NS,1576.23,ddpg,sell,0.0,0.0,625.84,1532405.2106372071,1.53,0.0
2751,TCS.NS,3204.56,ddpg,buy,0.0,0.0,625.84,1532405.2106372071,1.53,478.0
2752,INFY.NS,1576.48,ddpg,sell,0.0,0.0,625.84,1530738.3356372071,1.53,0.0
2753,TCS.NS,3201.07,ddpg,buy,0.0,0.0,625.84,1530738.3356372071,1.53,478.0
2754,INFY.NS,1589.81,ddpg,sell,0.0,0.0,625.84,1523451.8356372071,1.52,0.0
2755,TCS.NS,3185.83,ddpg,buy,0.0,0.0,625.84,1523451.8356372071,1.52,478.0
2756,INFY.NS,1588.47,ddpg,sell,0.0,0.0,625.84,1516498.4606372071,1.52,0.0
2757,TCS.NS,3171.28,ddpg,buy,0.0,0.0,625.84,1516498.4606372071,1.52,478.0
2758,INFY.NS,1591.5,ddpg,sell,0.0,0.0,625.84,1523570.8356372071,1.52,0.0
2759,TCS.NS,3186.08,ddpg,buy,0.0,0.0,625.84,1523570.8356372071,1.52,478.0
2760,INFY.NS,1602.8,ddpg,sell,0.0,0.0,625.84,1522618.3356372071,1.52,0.0
2761,TCS.NS,3184.08,ddpg,buy,0.0,0.0,625.84,1522618.3356372071,1.52,478.0
2762,INFY.NS,1596.35,ddpg,sell,0.0,0.0,625.84,1509116.5856372071,1.51,0.0
2763,TCS.NS,3155.84,ddpg,buy,0.0,0.0,625.84,1509116.5856372071,1.51,478.0
2764,INFY.NS,1617.22,ddpg,sell,0.0,0.0,625.84,1533857.7106372071,1.53,0.0
2765,TCS.NS,3207.6,ddpg,buy,0.0,0.0,625.84,1533857.7106372071,1.53,478.0
2766,INFY.NS,1640.66,ddpg,sell,0.0,0.0,625.84,1565052.0856372071,1.57,0.0
2767,TCS.NS,3272.86,ddpg,buy,0.0,0.0,625.84,1565052.0856372071,1.57,478.0
2768,INFY.NS,1634.76,ddpg,sell,0.0,0.0,625.84,1559836.9606372071,1.56,0.0
2769,TCS.NS,3261.95,ddpg,buy,0.0,0.0,625.84,1559836.9606372071,1.56,478.0
2770,INFY.NS,1639.02,ddpg,sell,0.0,0.0,625.84,1564599.4606372071,1.56,0.0
2771,TCS.NS,3271.91,ddpg,buy,0.0,0.0,625.84,1564599.4606372071,1.56,478.0
2772,INFY.NS,1635.7,ddpg,sell,0.0,0.0,625.84,1576910.7106372071,1.58,0.0
2773,TCS.NS,3297.67,ddpg,buy,0.0,0.0,625.84,1576910.7106372071,1.58,478.0
2774,INFY.NS,1648.69,ddpg,sell,0.0,0.0,625.84,1583054.2106372071,1.58,0.0
2775,TCS.NS,3310.52,ddpg,buy,0.0,0.0,625.84,1583054.2106372071,1.58,478.0
2776,INFY.NS,1662.52,ddpg,sell,0.0,0.0,625.84,1588388.0856372071,1.59,0.0
2777,TCS.NS,3321.68,ddpg,buy,0.0,0.0,625.84,1588388.0856372071,1.59,478.0
2778,INFY.NS,1662.81,ddpg,sell,0.0,0.0,625.84,1593293.4606372071,1.59,0.0
2779,TCS.NS,3331.94,ddpg,buy,0.0,0.0,625.84,1593293.4606372071,1.59,478.0
2780,INFY.NS,1674.76,ddpg,sell,0.0,0.0,625.84,1596889.0856372071,1.6,0.0
2781,TCS.NS,3339.46,ddpg,buy,0.0,0.0,625.84,1596889.0856372071,1.6,478.0
2782,INFY.NS,1697.16,ddpg,sell,0.0,0.0,625.84,1650062.2106372071,1.65,0.0
2783,TCS.NS,3450.7,ddpg,buy,0.0,0.0,625.84,1650062.2106372071,1.65,478.0
2784,INFY.NS,1689.43,ddpg,sell,0.0,0.0,625.84,1654610.3356372071,1.65,0.0
2785,TCS.NS,3460.22,ddpg,buy,0.0,0.0,625.84,1654610.3356372071,1.65,478.0
2786,INFY.NS,1726.35,ddpg,sell,0.0,0.0,625.84,1692757.8356372071,1.69,0.0
2787,TCS.NS,3540.02,ddpg,buy,0.0,0.0,625.84,1692757.8356372071,1.69,478.0
2788,INFY.NS,1718.22,ddpg,sell,0.0,0.0,625.84,1696329.7106372071,1.7,0.0
2789,TCS.NS,3547.5,ddpg,buy,0.0,0.0,625.84,1696329.7106372071,1.7,478.0
2790,INFY.NS,1717.73,ddpg,sell,0.0,0.0,625.84,1695829.5856372071,1.7,0.0
2791,TCS.NS,3546.45,ddpg,buy,0.0,0.0,625.84,1695829.5856372071,1.7,478.0
2792,INFY.NS,1723.48,ddpg,sell,0.0,0.0,625.84,1732929.2106372071,1.73,0.0
2793,TCS.NS,3624.07,ddpg,buy,0.0,0.0,625.84,1732929.2106372071,1.73,478.0
2794,INFY.NS,1705.73,ddpg,sell,0.0,0.0,625.84,1721404.0856372071,1.72,0.0
2795,TCS.NS,3599.95,ddpg,buy,0.0,0.0,625.84,1721404.0856372071,1.72,478.0
2796,INFY.NS,1720.3,ddpg,sell,0.0,0.0,625.84,1743216.2106372071,1.74,0.0
2797,TCS.NS,3645.59,ddpg,buy,0.0,0.0,625.84,1743216.2106372071,1.74,478.0
2798,INFY.NS,1712.52,ddpg,sell,0.0,0.0,625.84,1749336.0856372071,1.75,0.0
2799,TCS.NS,3658.39,ddpg,buy,0.0,0.0,625.84,1749336.0856372071,1.75,478.0
2800,INFY.NS,1693.79,ddpg,sell,0.0,0.0,625.84,1772338.7106372071,1.77,0.0
2801,TCS.NS,3706.51,ddpg,buy,0.0,0.0,625.84,1772338.7106372071,1.77,478.0
2802,INFY.NS,1683.13,ddpg,sell,0.0,0.0,625.84,1763361.5856372071,1.76,0.0
2803,TCS.NS,3687.73,ddpg,buy,0.0,0.0,625.84,1763361.5856372071,1.76,478.0
2804,INFY.NS,1691.46,ddpg,sell,0.0,0.0,625.84,1803913.9606372071,1.8,0.0
2805,TCS.NS,3772.57,ddpg,buy,0.0,0.0,625.84,1803913.9606372071,1.8,478.0
2806,INFY.NS,1663.01,ddpg,sell,0.0,0.0,625.84,1769862.3356372071,1.77,0.0
2807,TCS.NS,3701.33,ddpg,buy,0.0,0.0,625.84,1769862.3356372071,1.77,478.0
2808,INFY.NS,1674.26,ddpg,sell,0.0,0.0,625.84,1827869.3356372071,1.83,0.0
2809,TCS.NS,3822.68,ddpg,buy,0.0,0.0,625.84,1827869.3356372071,1.83,478.0
2810,INFY.NS,1685.71,ddpg,sell,0.0,0.0,625.84,1830393.4606372071,1.83,0.0
2811,TCS.NS,3827.97,ddpg,buy,0.0,0.0,625.84,1830393.4606372071,1.83,478.0
2812,INFY.NS,1715.2,ddpg,sell,0.0,0.0,625.84,1835132.0856372071,1.84,0.0
2813,TCS.NS,3837.88,ddpg,buy,0.0,0.0,625.84,1835132.0856372071,1.84,478.0
2814,INFY.NS,1691.66,ddpg,sell,0.0,0.0,625.84,1817939.4606372071,1.82,0.0
2815,TCS.NS,3801.91,ddpg,buy,0.0,0.0,625.84,1817939.4606372071,1.82,478.0
2816,INFY.NS,1678.38,ddpg,sell,0.0,0.0,625.84,1798056.0856372071,1.8,0.0
2817,TCS.NS,3760.31,ddpg,buy,0.0,0.0,625.84,1798056.0856372071,1.8,478.0
2818,INFY.NS,1676.74,ddpg,sell,0.0,0.0,625.84,1806271.4606372071,1.81,0.0
2819,TCS.NS,3777.5,ddpg,buy,0.0,0.0,625.84,1806271.4606372071,1.81,478.0
2820,INFY.NS,1677.04,ddpg,sell,0.0,0.0,625.84,1831965.0856372071,1.83,0.0
2821,TCS.NS,3831.25,ddpg,buy,0.0,0.0,625.84,1831965.0856372071,1.83,478.0
2822,INFY.NS,1671.34,ddpg,sell,0.0,0.0,625.84,1851276.9606372071,1.85,0.0
2823,TCS.NS,3871.66,ddpg,buy,0.0,0.0,625.84,1851276.9606372071,1.85,478.0
2824,INFY.NS,1696.42,ddpg,sell,0.0,0.0,625.84,1883971.3356372071,1.88,0.0
2825,TCS.NS,3940.05,ddpg,buy,0.0,0.0,625.84,1883971.3356372071,1.88,478.0
2826,INFY.NS,1687.3,ddpg,sell,0.0,0.0,625.84,1859563.5856372071,1.86,0.0
2827,TCS.NS,3888.99,ddpg,buy,0.0,0.0,625.84,1859563.5856372071,1.86,478.0
2828,INFY.NS,1676.44,ddpg,sell,0.0,0.0,625.84,1823630.8356372071,1.82,0.0
2829,TCS.NS,3813.82,ddpg,buy,0.0,0.0,625.84,1823630.8356372071,1.82,478.0
2830,INFY.NS,1673.02,ddpg,sell,0.0,0.0,625.84,1821558.9606372071,1.82,0.0
2831,TCS.NS,3809.48,ddpg,buy,0.0,0.0,625.84,1821558.9606372071,1.82,478.0
2832,INFY.NS,1703.35,ddpg,sell,0.0,0.0,625.84,1840346.8356372071,1.84,0.0
2833,TCS.NS,3848.79,ddpg,buy,0.0,0.0,625.84,1840346.8356372071,1.84,478.0
2834,INFY.NS,1701.82,ddpg,sell,0.0,0.0,625.84,1839965.9606372071,1.84,0.0
2835,TCS.NS,3847.99,ddpg,buy,0.0,0.0,625.84,1839965.9606372071,1.84,478.0
2836,INFY.NS,1727.24,ddpg,sell,0.0,0.0,625.84,1843347.3356372071,1.84,0.0
2837,TCS.NS,3855.07,ddpg,buy,0.0,0.0,625.84,1843347.3356372071,1.84,478.0
2838,INFY.NS,1748.36,ddpg,sell,0.0,0.0,625.84,1844323.7106372071,1.84,0.0
2839,TCS.NS,3857.11,ddpg,buy,0.0,0.0,625.84,1844323.7106372071,1.84,478.0
2840,INFY.NS,1706.03,ddpg,sell,0.0,0.0,625.84,1827964.4606372071,1.83,0.0
2841,TCS.NS,3822.88,ddpg,buy,0.0,0.0,625.84,1827964.4606372071,1.83,478.0
2842,INFY.NS,1672.28,ddpg,sell,0.0,0.0,625.84,1800437.3356372071,1.8,0.0
2843,TCS.NS,3765.3,ddpg,buy,0.0,0.0,625.84,1800437.3356372071,1.8,478.0
2844,INFY.NS,1677.38,ddpg,sell,0.0,0.0,625.84,1806509.5856372071,1.81,0.0
2845,TCS.NS,3778.0,ddpg,buy,0.0,0.0,625.84,1806509.5856372071,1.81,478.0
2846,INFY.NS,1660.48,ddpg,sell,0.0,0.0,625.84,1798722.9606372071,1.8,0.0
2847,TCS.NS,3761.71,ddpg,buy,0.0,0.0,625.84,1798722.9606372071,1.8,478.0
2848,INFY.NS,1650.52,ddpg,sell,0.0,0.0,625.84,1777125.0856372071,1.78,0.0
2849,TCS.NS,3716.53,ddpg,buy,0.0,0.0,625.84,1777125.0856372071,1.78,478.0
2850,INFY.NS,1664.0,ddpg,sell,0.0,0.0,625.84,1797651.4606372071,1.8,0.0
2851,TCS.NS,3759.47,ddpg,buy,0.0,0.0,625.84,1797651.4606372071,1.8,478.0
2852,INFY.NS,1677.93,ddpg,sell,0.0,0.0,625.84,1826226.2106372071,1.83,0.0
2853,TCS.NS,3819.25,ddpg,buy,0.0,0.0,625.84,1826226.2106372071,1.83,478.0
2854,INFY.NS,1658.85,ddpg,sell,0.0,0.0,625.84,1815558.2106372071,1.82,0.0
2855,TCS.NS,3796.93,ddpg,buy,0.0,0.0,625.84,1815558.2106372071,1.82,478.0
2856,INFY.NS,1676.15,ddpg,sell,0.0,0.0,625.84,1854610.5856372071,1.85,0.0
2857,TCS.NS,3878.63,ddpg,buy,0.0,0.0,625.84,1854610.5856372071,1.85,478.0
2858,INFY.NS,1708.71,ddpg,sell,0.0,0.0,625.84,1874970.2106372071,1.87,0.0
2859,TCS.NS,3921.22,ddpg,buy,0.0,0.0,625.84,1874970.2106372071,1.87,478.0
2860,INFY.NS,1676.1,ddpg,sell,0.0,0.0,625.84,1755884.5856372071,1.76,0.0
2861,TCS.NS,3672.09,ddpg,buy,0.0,0.0,625.84,1755884.5856372071,1.76,478.0
2862,INFY.NS,1670.35,ddpg,sell,0.0,0.0,625.84,1740287.3356372071,1.74,0.0
2863,TCS.NS,3639.46,ddpg,buy,0.0,0.0,625.84,1740287.3356372071,1.74,478.0
2864,INFY.NS,1694.19,ddpg,sell,0.0,0.0,625.84,1741406.4606372071,1.74,0.0
2865,TCS.NS,3641.8,ddpg,buy,0.0,0.0,625.84,1741406.4606372071,1.74,478.0
2866,INFY.NS,1700.68,ddpg,sell,0.0,0.0,625.84,1723870.8356372071,1.72,0.0
2867,TCS.NS,3605.12,ddpg,buy,0.0,0.0,625.84,1723870.8356372071,1.72,478.0
2868,INFY.NS,1776.41,ddpg,sell,0.0,0.0,625.84,1740905.4606372071,1.74,0.0
2869,TCS.NS,3640.75,ddpg,buy,0.0,0.0,625.84,1740905.4606372071,1.74,478.0
2870,INFY.NS,1806.14,ddpg,sell,0.0,0.0,625.84,1734702.3356372071,1.73,0.0
2871,TCS.NS,3627.78,ddpg,buy,0.0,0.0,625.84,1734702.3356372071,1.73,478.0
2872,INFY.NS,1786.52,ddpg,sell,0.0,0.0,625.84,1722630.3356372071,1.72,0.0
2873,TCS.NS,3602.52,ddpg,buy,0.0,0.0,625.84,1722630.3356372071,1.72,478.0
2874,INFY.NS,1738.24,ddpg,sell,0.0,0.0,625.84,1686198.9606372071,1.69,0.0
2875,TCS.NS,3526.3,ddpg,buy,0.0,0.0,625.84,1686198.9606372071,1.69,478.0
2876,INFY.NS,1704.69,ddpg,sell,0.0,0.0,625.84,1670142.4606372071,1.67,0.0
2877,TCS.NS,3492.71,ddpg,buy,0.0,0.0,625.84,1670142.4606372071,1.67,478.0
2878,INFY.NS,1692.55,ddpg,sell,0.0,0.0,625.84,1667327.2106372071,1.67,0.0
2879,TCS.NS,3486.82,ddpg,buy,0.0,0.0,625.84,1667327.2106372071,1.67,478.0
2880,INFY.NS,1703.7,ddpg,sell,0.0,0.0,625.84,1662388.5856372071,1.66,0.0
2881,TCS.NS,3476.49,ddpg,buy,0.0,0.0,625.84,1662388.5856372071,1.66,478.0
2882,INFY.NS,1728.95,ddpg,sell,0.0,0.0,625.84,1665800.3356372071,1.67,0.0
2883,TCS.NS,3483.63,ddpg,buy,0.0,0.0,625.84,1665800.3356372071,1.67,478.0
2884,INFY.NS,1703.9,ddpg,sell,0.0,0.0,625.84,1633305.5856372071,1.63,0.0
2885,TCS.NS,3415.65,ddpg,buy,0.0,0.0,625.84,1633305.5856372071,1.63,478.0
2886,INFY.NS,1667.75,ddpg,sell,0.0,0.0,625.84,1621901.4606372071,1.62,0.0
2887,TCS.NS,3391.79,ddpg,buy,0.0,0.0,625.84,1621901.4606372071,1.62,478.0
2888,INFY.NS,1700.05,ddpg,sell,0.0,0.0,625.84,1659430.2106372071,1.66,0.0
2889,TCS.NS,3470.3,ddpg,buy,0.0,0.0,625.84,1659430.2106372071,1.66,478.0
2890,INFY.NS,1697.9,ddpg,sell,0.0,0.0,625.84,1663152.0856372071,1.66,0.0
2891,TCS.NS,3478.09,ddpg,buy,0.0,0.0,625.84,1663152.0856372071,1.66,478.0
2892,INFY.NS,1702.5,ddpg,sell,0.0,0.0,625.84,1666993.2106372071,1.67,0.0
2893,TCS.NS,3486.12,ddpg,buy,0.0,0.0,625.84,1666993.2106372071,1.67,478.0
2894,INFY.NS,1708.7,ddpg,sell,0.0,0.0,625.84,1674818.5856372071,1.67,0.0
2895,TCS.NS,3502.5,ddpg,buy,0.0,0.0,625.84,1674818.5856372071,1.67,478.0
2896,INFY.NS,1737.5,ddpg,sell,0.0,0.0,625.84,1672003.3356372071,1.67,0.0
2897,TCS.NS,3496.61,ddpg,buy,0.0,0.0,625.84,1672003.3356372071,1.67,478.0
2898,INFY.NS,1742.5,ddpg,sell,0.0,0.0,625.84,1673410.9606372071,1.67,0.0
2899,TCS.NS,3499.55,ddpg,buy,0.0,0.0,625.84,1673410.9606372071,1.67,478.0
2900,INFY.NS,1740.15,ddpg,sell,0.0,0.0,625.84,1663199.8356372071,1.66,0.0
2901,TCS.NS,3478.19,ddpg,buy,0.0,0.0,625.84,1663199.8356372071,1.66,478.0
2902,INFY.NS,1733.3,ddpg,sell,0.0,0.0,625.84,1665060.7106372071,1.67,0.0
2903,TCS.NS,3482.08,ddpg,buy,0.0,0.0,625.84,1665060.7106372071,1.67,478.0
2904,INFY.NS,1780.2,ddpg,sell,0.0,0.0,625.84,1683121.3356372071,1.68,0.0
2905,TCS.NS,3519.86,ddpg,buy,0.0,0.0,625.84,1683121.3356372071,1.68,478.0
2906,INFY.NS,1787.15,ddpg,sell,0.0,0.0,625.84,1696123.9606372071,1.7,0.0
2907,TCS.NS,3547.07,ddpg,buy,0.0,0.0,625.84,1696123.9606372071,1.7,478.0
2908,INFY.NS,1792.3,ddpg,sell,0.0,0.0,625.84,1697603.0856372071,1.7,0.0
2909,TCS.NS,3550.16,ddpg,buy,0.0,0.0,625.84,1697603.0856372071,1.7,478.0
2910,INFY.NS,1787.45,ddpg,sell,0.0,0.0,625.84,1681141.0856372071,1.68,0.0
2911,TCS.NS,3515.72,ddpg,buy,0.0,0.0,625.84,1681141.0856372071,1.68,478.0
2912,INFY.NS,1779.4,ddpg,sell,0.0,0.0,625.84,1659096.2106372071,1.66,0.0
2913,TCS.NS,3469.6,ddpg,buy,0.0,0.0,625.84,1659096.2106372071,1.66,478.0
2914,INFY.NS,1759.4,ddpg,sell,0.0,0.0,625.84,1650841.2106372071,1.65,0.0
2915,TCS.NS,3452.33,ddpg,buy,0.0,0.0,625.84,1650841.2106372071,1.65,478.0
2916,INFY.NS,1736.9,ddpg,sell,0.0,0.0,625.84,1653632.7106372071,1.65,0.0
2917,TCS.NS,3458.17,ddpg,buy,0.0,0.0,625.84,1653632.7106372071,1.65,478.0
2918,INFY.NS,1696.0,ddpg,sell,0.0,0.0,625.84,1643636.2106372071,1.64,0.0
2919,TCS.NS,3437.26,ddpg,buy,0.0,0.0,625.84,1643636.2106372071,1.64,478.0
2920,INFY.NS,1722.4,ddpg,sell,0.0,0.0,625.84,1644876.7106372071,1.64,0.0
2921,TCS.NS,3439.86,ddpg,buy,0.0,0.0,625.84,1644876.7106372071,1.64,478.0
2922,INFY.NS,1691.65,ddpg,sell,0.0,0.0,625.84,1645330.0856372071,1.65,0.0
2923,TCS.NS,3440.8,ddpg,buy,0.0,0.0,625.84,1645330.0856372071,1.65,478.0
2924,INFY.NS,1696.35,ddpg,sell,0.0,0.0,625.84,1671645.5856372071,1.67,0.0
2925,TCS.NS,3495.86,ddpg,buy,0.0,0.0,625.84,1671645.5856372071,1.67,478.0
2926,INFY.NS,1712.65,ddpg,sell,0.0,0.0,625.84,1684600.4606372071,1.68,0.0
2927,TCS.NS,3522.96,ddpg,buy,0.0,0.0,625.84,1684600.4606372071,1.68,478.0
2928,INFY.NS,1714.9,ddpg,sell,0.0,0.0,625.84,1707814.3356372071,1.71,0.0
2929,TCS.NS,3571.52,ddpg,buy,0.0,0.0,625.84,1707814.3356372071,1.71,478.0
2930,INFY.NS,1748.25,ddpg,sell,0.0,0.0,625.84,1738877.4606372071,1.74,0.0
2931,TCS.NS,3636.51,ddpg,buy,0.0,0.0,625.84,1738877.4606372071,1.74,478.0
2932,INFY.NS,1735.55,ddpg,sell,0.0,0.0,625.84,1737708.5856372071,1.74,0.0
2933,TCS.NS,3634.06,ddpg,buy,0.0,0.0,625.84,1737708.5856372071,1.74,478.0
