date,action,tic,num_of_shares,price,total_num_shares,balance
2022-09-23,sell,TATAMOTORS.NS,0,423.1,0,39.34
2022-09-23,sell,SHREECEM.NS,0,21201.45,0,39.34
2022-09-23,sell,ONGC.NS,0,128.6,0,39.34
2022-09-23,sell,NESTLEIND.NS,0,18495.9,0,39.34
2022-09-23,sell,LUPIN.NS,0,648.35,0,39.34
2022-09-23,sell,KOTAKBANK.NS,0,1862.7,0,39.34
2022-09-23,sell,ITC.NS,0,346.4,0,39.34
2022-09-23,sell,IOC.NS,0,67.45,0,39.34
2022-09-23,sell,INFY.NS,0,1365.45,0,39.34
2022-09-23,sell,INDUSINDBK.NS,0,1183.35,0,39.34
2022-09-23,sell,HINDUNILVR.NS,0,2682.05,0,39.34
2022-09-23,sell,JSWSTEEL.NS,0,669.0,0,39.34
2022-09-23,sell,HEROMOTOCO.NS,0,2762.05,0,39.34
2022-09-23,sell,HDFCBANK.NS,0,1446.15,0,39.34
2022-09-23,sell,HDFC.NS,0,2353.25,0,39.34
2022-09-23,sell,HCLTECH.NS,0,895.85,0,39.34
2022-09-23,sell,AXISBANK.NS,0,768.6,0,39.34
2022-09-23,sell,GRASIM.NS,0,1697.4,0,39.34
2022-09-23,sell,HINDALCO.NS,0,396.35,0,39.34
2022-09-23,sell,BAJFINANCE.NS,0,7507.15,0,39.34
2022-09-23,sell,DRREDDY.NS,0,4139.2,0,39.34
2022-09-23,buy,WIPRO.NS,0,394.35,296,39.34
2022-09-23,buy,SBIN.NS,0,550.6,287,39.34
2022-09-23,buy,UPL.NS,0,702.85,292,39.34
2022-09-23,buy,LT.NS,0,1856.85,300,39.34
2022-09-23,buy,EICHERMOT.NS,0,3688.45,296,39.34
2022-09-23,buy,M&M.NS,0,1272.3,299,39.34
2022-09-23,buy,MARUTI.NS,0,9343.45,299,39.34
2022-09-23,buy,NTPC.NS,0,163.95,295,39.34
2022-09-23,buy,POWERGRID.NS,0,202.55,298,39.34
2022-09-23,buy,RELIANCE.NS,0,2439.5,290,39.34
2022-09-23,buy,CIPLA.NS,0,1068.1,299,39.34
2022-09-23,buy,BHARTIARTL.NS,0,771.35,284,39.34
2022-09-23,buy,TATASTEEL.NS,0,104.3,298,39.34
2022-09-23,buy,BAJAJ-AUTO.NS,0,3698.9,297,39.34
2022-09-23,buy,SUNPHARMA.NS,0,921.1,293,39.34
2022-09-23,buy,BAJAJFINSV.NS,0,1721.9,296,39.34
2022-09-23,buy,TECHM.NS,0,1035.1,292,39.34
2022-09-23,buy,TATACONSUM.NS,0,781.55,299,39.34
2022-09-23,buy,ICICIBANK.NS,0,882.25,289,39.34
2022-09-26,sell,ASIANPAINT.NS,0,3438.05,0,39.34
2022-09-26,sell,ULTRACEMCO.NS,0,6177.1,0,39.34
2022-09-26,sell,TITAN.NS,0,2655.5,0,39.34
2022-09-26,sell,TCS.NS,0,2994.4,0,39.34
2022-09-26,sell,TATAMOTORS.NS,0,397.5,0,39.34
2022-09-26,sell,SHREECEM.NS,0,20748.5,0,39.34
2022-09-26,sell,ONGC.NS,0,123.45,0,39.34
2022-09-26,sell,NESTLEIND.NS,0,18453.3,0,39.34
2022-09-26,sell,LUPIN.NS,0,653.95,0,39.34
2022-09-26,sell,KOTAKBANK.NS,0,1829.0,0,39.34
2022-09-26,sell,ITC.NS,0,332.6,0,39.34
2022-09-26,sell,IOC.NS,0,66.05,0,39.34
2022-09-26,sell,INFY.NS,0,1380.25,0,39.34
2022-09-26,sell,INDUSINDBK.NS,0,1149.6,0,39.34
2022-09-26,sell,HINDUNILVR.NS,0,2660.55,0,39.34
2022-09-26,sell,JSWSTEEL.NS,0,646.15,0,39.34
2022-09-26,sell,HEROMOTOCO.NS,0,2721.35,0,39.34
2022-09-26,sell,HDFCBANK.NS,0,1426.65,0,39.34
2022-09-26,sell,HDFC.NS,0,2309.65,0,39.34
2022-09-26,sell,HCLTECH.NS,0,906.7,0,39.34
2022-09-26,sell,AXISBANK.NS,0,742.6,0,39.34
2022-09-26,sell,GRASIM.NS,0,1665.45,0,39.34
2022-09-26,sell,HINDALCO.NS,0,373.4,0,39.34
2022-09-26,sell,BAJFINANCE.NS,0,7259.5,0,39.34
2022-09-26,sell,DRREDDY.NS,0,4127.85,0,39.34
2022-09-26,buy,WIPRO.NS,0,394.8,296,39.34
2022-09-26,buy,SBIN.NS,0,543.3,287,39.34
2022-09-26,buy,UPL.NS,0,679.9,292,39.34
2022-09-26,buy,LT.NS,0,1851.45,300,39.34
2022-09-26,buy,EICHERMOT.NS,0,3515.55,296,39.34
2022-09-26,buy,M&M.NS,0,1236.4,299,39.34
2022-09-26,buy,MARUTI.NS,0,8834.95,299,39.34
2022-09-26,buy,NTPC.NS,0,158.6,295,39.34
2022-09-26,buy,POWERGRID.NS,0,200.85,298,39.34
2022-09-26,buy,RELIANCE.NS,0,2377.35,290,39.34
2022-09-26,buy,CIPLA.NS,0,1065.65,299,39.34
2022-09-26,buy,BHARTIARTL.NS,0,755.05,284,39.34
2022-09-26,buy,TATASTEEL.NS,0,99.85,298,39.34
2022-09-26,buy,BAJAJ-AUTO.NS,0,3574.5,297,39.34
2022-09-26,buy,SUNPHARMA.NS,0,900.7,293,39.34
2022-09-26,buy,BAJAJFINSV.NS,0,1676.8,296,39.34
2022-09-26,buy,TECHM.NS,0,1032.9,292,39.34
2022-09-26,buy,TATACONSUM.NS,0,780.85,299,39.34
2022-09-26,buy,ICICIBANK.NS,0,861.05,289,39.34
2022-09-27,sell,ASIANPAINT.NS,0,3470.65,0,39.34
2022-09-27,sell,ULTRACEMCO.NS,0,6192.85,0,39.34
2022-09-27,sell,TITAN.NS,0,2600.35,0,39.34
2022-09-27,sell,TCS.NS,0,3017.45,0,39.34
2022-09-27,sell,TATAMOTORS.NS,0,398.8,0,39.34
2022-09-27,sell,SHREECEM.NS,0,21163.25,0,39.34
2022-09-27,sell,ONGC.NS,0,124.45,0,39.34
2022-09-27,sell,NESTLEIND.NS,0,18672.65,0,39.34
2022-09-27,sell,LUPIN.NS,0,656.35,0,39.34
2022-09-27,sell,KOTAKBANK.NS,0,1799.3,0,39.34
2022-09-27,sell,ITC.NS,0,334.85,0,39.34
2022-09-27,sell,IOC.NS,0,66.75,0,39.34
2022-09-27,sell,INFY.NS,0,1393.55,0,39.34
2022-09-27,sell,INDUSINDBK.NS,0,1165.1,0,39.34
2022-09-27,sell,HINDUNILVR.NS,0,2679.25,0,39.34
2022-09-27,sell,JSWSTEEL.NS,0,637.0,0,39.34
2022-09-27,sell,HEROMOTOCO.NS,0,2638.25,0,39.34
2022-09-27,sell,HDFCBANK.NS,0,1413.85,0,39.34
2022-09-27,sell,HDFC.NS,0,2289.15,0,39.34
2022-09-27,sell,HCLTECH.NS,0,918.75,0,39.34
2022-09-27,sell,AXISBANK.NS,0,737.5,0,39.34
2022-09-27,sell,GRASIM.NS,0,1682.5,0,39.34
2022-09-27,sell,HINDALCO.NS,0,373.6,0,39.34
2022-09-27,sell,BAJFINANCE.NS,0,7242.85,0,39.34
2022-09-27,sell,DRREDDY.NS,0,4181.6,0,39.34
2022-09-27,buy,WIPRO.NS,0,398.4,296,39.34
2022-09-27,buy,SBIN.NS,0,536.5,287,39.34
2022-09-27,buy,UPL.NS,0,677.7,292,39.34
2022-09-27,buy,LT.NS,0,1841.2,300,39.34
2022-09-27,buy,EICHERMOT.NS,0,3570.55,296,39.34
2022-09-27,buy,M&M.NS,0,1235.75,299,39.34
2022-09-27,buy,MARUTI.NS,0,8774.05,299,39.34
2022-09-27,buy,NTPC.NS,0,159.0,295,39.34
2022-09-27,buy,POWERGRID.NS,0,204.85,298,39.34
2022-09-27,buy,RELIANCE.NS,0,2396.25,290,39.34
2022-09-27,buy,CIPLA.NS,0,1098.7,299,39.34
2022-09-27,buy,BHARTIARTL.NS,0,760.6,284,39.34
2022-09-27,buy,TATASTEEL.NS,0,97.65,298,39.34
2022-09-27,buy,BAJAJ-AUTO.NS,0,3541.9,297,39.34
2022-09-27,buy,SUNPHARMA.NS,0,897.15,293,39.34
2022-09-27,buy,BAJAJFINSV.NS,0,1679.55,296,39.34
2022-09-27,buy,TECHM.NS,0,1022.5,292,39.34
2022-09-27,buy,TATACONSUM.NS,0,797.85,299,39.34
2022-09-27,buy,ICICIBANK.NS,0,852.55,289,39.34
2022-09-28,sell,ASIANPAINT.NS,0,3570.65,0,39.34
2022-09-28,sell,ULTRACEMCO.NS,0,6172.95,0,39.34
2022-09-28,sell,TITAN.NS,0,2576.95,0,39.34
2022-09-28,sell,TCS.NS,0,3035.65,0,39.34
2022-09-28,sell,TATAMOTORS.NS,0,399.1,0,39.34
2022-09-28,sell,SHREECEM.NS,0,20844.5,0,39.34
2022-09-28,sell,ONGC.NS,0,122.55,0,39.34
2022-09-28,sell,NESTLEIND.NS,0,18840.95,0,39.34
2022-09-28,sell,LUPIN.NS,0,670.2,0,39.34
2022-09-28,sell,KOTAKBANK.NS,0,1792.6,0,39.34
2022-09-28,sell,ITC.NS,0,324.95,0,39.34
2022-09-28,sell,IOC.NS,0,65.75,0,39.34
2022-09-28,sell,INFY.NS,0,1394.7,0,39.34
2022-09-28,sell,INDUSINDBK.NS,0,1140.9,0,39.34
2022-09-28,sell,HINDUNILVR.NS,0,2702.1,0,39.34
2022-09-28,sell,JSWSTEEL.NS,0,616.5,0,39.34
2022-09-28,sell,HEROMOTOCO.NS,0,2591.35,0,39.34
2022-09-28,sell,HDFCBANK.NS,0,1389.55,0,39.34
2022-09-28,sell,HDFC.NS,0,2244.05,0,39.34
2022-09-28,sell,HCLTECH.NS,0,920.8,0,39.34
2022-09-28,sell,AXISBANK.NS,0,716.45,0,39.34
2022-09-28,sell,GRASIM.NS,0,1669.15,0,39.34
2022-09-28,sell,HINDALCO.NS,0,360.75,0,39.34
2022-09-28,sell,BAJFINANCE.NS,0,7202.5,0,39.34
2022-09-28,sell,DRREDDY.NS,0,4269.7,0,39.34
2022-09-28,buy,WIPRO.NS,0,398.05,296,39.34
2022-09-28,buy,SBIN.NS,0,524.85,287,39.34
2022-09-28,buy,UPL.NS,0,663.7,292,39.34
2022-09-28,buy,LT.NS,0,1835.45,300,39.34
2022-09-28,buy,EICHERMOT.NS,0,3628.3,296,39.34
2022-09-28,buy,M&M.NS,0,1242.4,299,39.34
2022-09-28,buy,MARUTI.NS,0,8726.75,299,39.34
2022-09-28,buy,NTPC.NS,0,157.95,295,39.34
2022-09-28,buy,POWERGRID.NS,0,207.7,298,39.34
2022-09-28,buy,RELIANCE.NS,0,2332.45,290,39.34
2022-09-28,buy,CIPLA.NS,0,1097.15,299,39.34
2022-09-28,buy,BHARTIARTL.NS,0,761.45,284,39.34
2022-09-28,buy,TATASTEEL.NS,0,95.2,298,39.34
2022-09-28,buy,BAJAJ-AUTO.NS,0,3545.9,297,39.34
2022-09-28,buy,SUNPHARMA.NS,0,917.85,293,39.34
2022-09-28,buy,BAJAJFINSV.NS,0,1652.2,296,39.34
2022-09-28,buy,TECHM.NS,0,1029.7,292,39.34
2022-09-28,buy,TATACONSUM.NS,0,793.65,299,39.34
2022-09-28,buy,ICICIBANK.NS,0,849.5,289,39.34
2022-09-29,sell,ASIANPAINT.NS,0,3384.8,0,39.34
2022-09-29,sell,ULTRACEMCO.NS,0,6175.9,0,39.34
2022-09-29,sell,TITAN.NS,0,2531.5,0,39.34
2022-09-29,sell,TCS.NS,0,2997.3,0,39.34
2022-09-29,sell,TATAMOTORS.NS,0,402.25,0,39.34
2022-09-29,sell,SHREECEM.NS,0,21287.05,0,39.34
2022-09-29,sell,ONGC.NS,0,126.65,0,39.34
2022-09-29,sell,NESTLEIND.NS,0,18979.15,0,39.34
2022-09-29,sell,LUPIN.NS,0,654.8,0,39.34
2022-09-29,sell,KOTAKBANK.NS,0,1765.3,0,39.34
2022-09-29,sell,ITC.NS,0,333.05,0,39.34
2022-09-29,sell,IOC.NS,0,65.9,0,39.34
2022-09-29,sell,INFY.NS,0,1398.65,0,39.34
2022-09-29,sell,INDUSINDBK.NS,0,1142.25,0,39.34
2022-09-29,sell,HINDUNILVR.NS,0,2700.55,0,39.34
2022-09-29,sell,JSWSTEEL.NS,0,618.25,0,39.34
2022-09-29,sell,HEROMOTOCO.NS,0,2536.3,0,39.34
2022-09-29,sell,HDFCBANK.NS,0,1382.35,0,39.34
2022-09-29,sell,HDFC.NS,0,2237.5,0,39.34
2022-09-29,sell,HCLTECH.NS,0,923.05,0,39.34
2022-09-29,sell,AXISBANK.NS,0,719.0,0,39.34
2022-09-29,sell,GRASIM.NS,0,1655.8,0,39.34
2022-09-29,sell,HINDALCO.NS,0,371.2,0,39.34
2022-09-29,sell,BAJFINANCE.NS,0,7104.75,0,39.34
2022-09-29,sell,DRREDDY.NS,0,4360.7,0,39.34
2022-09-29,buy,WIPRO.NS,0,392.8,296,39.34
2022-09-29,buy,SBIN.NS,0,521.75,287,39.34
2022-09-29,buy,UPL.NS,0,656.8,292,39.34
2022-09-29,buy,LT.NS,0,1815.5,300,39.34
2022-09-29,buy,EICHERMOT.NS,0,3624.1,296,39.34
2022-09-29,buy,M&M.NS,0,1258.35,299,39.34
2022-09-29,buy,MARUTI.NS,0,8624.85,299,39.34
2022-09-29,buy,NTPC.NS,0,159.55,295,39.34
2022-09-29,buy,POWERGRID.NS,0,208.0,298,39.34
2022-09-29,buy,RELIANCE.NS,0,2325.3,290,39.34
2022-09-29,buy,CIPLA.NS,0,1115.85,299,39.34
2022-09-29,buy,BHARTIARTL.NS,0,764.65,284,39.34
2022-09-29,buy,TATASTEEL.NS,0,96.85,298,39.34
2022-09-29,buy,BAJAJ-AUTO.NS,0,3476.7,297,39.34
2022-09-29,buy,SUNPHARMA.NS,0,930.7,293,39.34
2022-09-29,buy,BAJAJFINSV.NS,0,1635.9,296,39.34
2022-09-29,buy,TECHM.NS,0,1007.1,292,39.34
2022-09-29,buy,TATACONSUM.NS,0,792.6,299,39.34
2022-09-29,buy,ICICIBANK.NS,0,843.9,289,39.34
2022-09-30,sell,ASIANPAINT.NS,0,3342.45,0,39.34
2022-09-30,sell,ULTRACEMCO.NS,0,6255.1,0,39.34
2022-09-30,sell,TITAN.NS,0,2606.95,0,39.34
2022-09-30,sell,TCS.NS,0,3004.55,0,39.34
2022-09-30,sell,TATAMOTORS.NS,0,404.6,0,39.34
2022-09-30,sell,SHREECEM.NS,0,21033.1,0,39.34
2022-09-30,sell,ONGC.NS,0,126.8,0,39.34
2022-09-30,sell,NESTLEIND.NS,0,19144.8,0,39.34
2022-09-30,sell,LUPIN.NS,0,679.85,0,39.34
2022-09-30,sell,KOTAKBANK.NS,0,1819.2,0,39.34
2022-09-30,sell,ITC.NS,0,332.2,0,39.34
2022-09-30,sell,IOC.NS,0,66.95,0,39.34
2022-09-30,sell,INFY.NS,0,1413.45,0,39.34
2022-09-30,sell,INDUSINDBK.NS,0,1185.2,0,39.34
2022-09-30,sell,HINDUNILVR.NS,0,2696.45,0,39.34
2022-09-30,sell,JSWSTEEL.NS,0,631.65,0,39.34
2022-09-30,sell,HEROMOTOCO.NS,0,2549.2,0,39.34
2022-09-30,sell,HDFCBANK.NS,0,1421.35,0,39.34
2022-09-30,sell,HDFC.NS,0,2287.75,0,39.34
2022-09-30,sell,HCLTECH.NS,0,932.35,0,39.34
2022-09-30,sell,AXISBANK.NS,0,733.2,0,39.34
2022-09-30,sell,GRASIM.NS,0,1674.85,0,39.34
2022-09-30,sell,HINDALCO.NS,0,390.55,0,39.34
2022-09-30,sell,BAJFINANCE.NS,0,7335.75,0,39.34
2022-09-30,sell,DRREDDY.NS,0,4335.7,0,39.34
2022-09-30,buy,WIPRO.NS,0,394.25,296,39.34
2022-09-30,buy,SBIN.NS,0,530.6,287,39.34
2022-09-30,buy,UPL.NS,0,672.05,292,39.34
2022-09-30,buy,LT.NS,0,1847.7,300,39.34
2022-09-30,buy,EICHERMOT.NS,0,3671.6,296,39.34
2022-09-30,buy,M&M.NS,0,1268.2,299,39.34
2022-09-30,buy,MARUTI.NS,0,8828.15,299,39.34
2022-09-30,buy,NTPC.NS,0,159.65,295,39.34
2022-09-30,buy,POWERGRID.NS,0,212.2,298,39.34
2022-09-30,buy,RELIANCE.NS,0,2377.75,290,39.34
2022-09-30,buy,CIPLA.NS,0,1114.95,299,39.34
2022-09-30,buy,BHARTIARTL.NS,0,799.9,284,39.34
2022-09-30,buy,TATASTEEL.NS,0,99.3,298,39.34
2022-09-30,buy,BAJAJ-AUTO.NS,0,3527.75,297,39.34
2022-09-30,buy,SUNPHARMA.NS,0,948.65,293,39.34
2022-09-30,buy,BAJAJFINSV.NS,0,1678.35,296,39.34
2022-09-30,buy,TECHM.NS,0,1008.6,292,39.34
2022-09-30,buy,TATACONSUM.NS,0,802.85,299,39.34
2022-09-30,buy,ICICIBANK.NS,0,862.0,289,39.34
2022-10-03,sell,ASIANPAINT.NS,0,3302.9,0,39.34
2022-10-03,sell,ULTRACEMCO.NS,0,6242.55,0,39.34
2022-10-03,sell,TITAN.NS,0,2574.2,0,39.34
2022-10-03,sell,TCS.NS,0,2984.95,0,39.34
2022-10-03,sell,TATAMOTORS.NS,0,397.65,0,39.34
2022-10-03,sell,SHREECEM.NS,0,20719.05,0,39.34
2022-10-03,sell,ONGC.NS,0,132.4,0,39.34
2022-10-03,sell,NESTLEIND.NS,0,18992.6,0,39.34
2022-10-03,sell,LUPIN.NS,0,722.1,0,39.34
2022-10-03,sell,KOTAKBANK.NS,0,1783.9,0,39.34
2022-10-03,sell,ITC.NS,0,324.4,0,39.34
2022-10-03,sell,IOC.NS,0,66.7,0,39.34
2022-10-03,sell,INFY.NS,0,1393.75,0,39.34
2022-10-03,sell,INDUSINDBK.NS,0,1156.25,0,39.34
2022-10-03,sell,HINDUNILVR.NS,0,2622.5,0,39.34
2022-10-03,sell,JSWSTEEL.NS,0,623.55,0,39.34
2022-10-03,sell,HEROMOTOCO.NS,0,2525.55,0,39.34
2022-10-03,sell,HDFCBANK.NS,0,1413.2,0,39.34
2022-10-03,sell,HDFC.NS,0,2283.05,0,39.34
2022-10-03,sell,HCLTECH.NS,0,930.25,0,39.34
2022-10-03,sell,AXISBANK.NS,0,722.75,0,39.34
2022-10-03,sell,GRASIM.NS,0,1636.45,0,39.34
2022-10-03,sell,HINDALCO.NS,0,380.95,0,39.34
2022-10-03,sell,BAJFINANCE.NS,0,7171.8,0,39.34
2022-10-03,sell,DRREDDY.NS,0,4419.65,0,39.34
2022-10-03,buy,WIPRO.NS,0,394.5,296,39.34
2022-10-03,buy,SBIN.NS,0,519.75,287,39.34
2022-10-03,buy,UPL.NS,0,665.1,292,39.34
2022-10-03,buy,LT.NS,0,1819.3,300,39.34
2022-10-03,buy,EICHERMOT.NS,0,3463.35,296,39.34
2022-10-03,buy,M&M.NS,0,1251.35,299,39.34
2022-10-03,buy,MARUTI.NS,0,8547.0,299,39.34
2022-10-03,buy,NTPC.NS,0,160.35,295,39.34
2022-10-03,buy,POWERGRID.NS,0,210.8,298,39.34
2022-10-03,buy,RELIANCE.NS,0,2369.5,290,39.34
2022-10-03,buy,CIPLA.NS,0,1130.75,299,39.34
2022-10-03,buy,BHARTIARTL.NS,0,803.35,284,39.34
2022-10-03,buy,TATASTEEL.NS,0,98.35,298,39.34
2022-10-03,buy,BAJAJ-AUTO.NS,0,3515.35,297,39.34
2022-10-03,buy,SUNPHARMA.NS,0,944.5,293,39.34
2022-10-03,buy,BAJAJFINSV.NS,0,1646.6,296,39.34
2022-10-03,buy,TECHM.NS,0,1005.5,292,39.34
2022-10-03,buy,TATACONSUM.NS,0,777.95,299,39.34
2022-10-03,buy,ICICIBANK.NS,0,848.35,289,39.34
2022-10-04,sell,ASIANPAINT.NS,0,3337.75,0,39.34
2022-10-04,sell,ULTRACEMCO.NS,0,6307.55,0,39.34
2022-10-04,sell,TITAN.NS,0,2585.1,0,39.34
2022-10-04,sell,TCS.NS,0,3091.15,0,39.34
2022-10-04,sell,TATAMOTORS.NS,0,407.9,0,39.34
2022-10-04,sell,SHREECEM.NS,0,21009.75,0,39.34
2022-10-04,sell,ONGC.NS,0,133.9,0,39.34
2022-10-04,sell,NESTLEIND.NS,0,19251.85,0,39.34
2022-10-04,sell,LUPIN.NS,0,742.25,0,39.34
2022-10-04,sell,KOTAKBANK.NS,0,1822.25,0,39.34
2022-10-04,sell,ITC.NS,0,332.85,0,39.34
2022-10-04,sell,IOC.NS,0,67.3,0,39.34
2022-10-04,sell,INFY.NS,0,1429.4,0,39.34
2022-10-04,sell,INDUSINDBK.NS,0,1219.25,0,39.34
2022-10-04,sell,HINDUNILVR.NS,0,2667.95,0,39.34
2022-10-04,sell,JSWSTEEL.NS,0,643.2,0,39.34
2022-10-04,sell,HEROMOTOCO.NS,0,2621.8,0,39.34
2022-10-04,sell,HDFCBANK.NS,0,1453.0,0,39.34
2022-10-04,sell,HDFC.NS,0,2349.45,0,39.34
2022-10-04,sell,HCLTECH.NS,0,946.0,0,39.34
2022-10-04,sell,AXISBANK.NS,0,742.8,0,39.34
2022-10-04,sell,GRASIM.NS,0,1683.9,0,39.34
2022-10-04,sell,HINDALCO.NS,0,394.05,0,39.34
2022-10-04,sell,BAJFINANCE.NS,0,7488.7,0,39.34
2022-10-04,sell,DRREDDY.NS,0,4413.95,0,39.34
2022-10-04,buy,WIPRO.NS,0,405.5,296,39.34
2022-10-04,buy,SBIN.NS,0,532.7,287,39.34
2022-10-04,buy,UPL.NS,0,689.95,292,39.34
2022-10-04,buy,LT.NS,0,1871.55,300,39.34
2022-10-04,buy,EICHERMOT.NS,0,3555.0,296,39.34
2022-10-04,buy,M&M.NS,0,1260.35,299,39.34
2022-10-04,buy,MARUTI.NS,0,8690.5,299,39.34
2022-10-04,buy,NTPC.NS,0,162.55,295,39.34
2022-10-04,buy,POWERGRID.NS,0,208.45,298,39.34
2022-10-04,buy,RELIANCE.NS,0,2413.2,290,39.34
2022-10-04,buy,CIPLA.NS,0,1144.65,299,39.34
2022-10-04,buy,BHARTIARTL.NS,0,808.7,284,39.34
2022-10-04,buy,TATASTEEL.NS,0,101.15,298,39.34
2022-10-04,buy,BAJAJ-AUTO.NS,0,3579.6,297,39.34
2022-10-04,buy,SUNPHARMA.NS,0,944.55,293,39.34
2022-10-04,buy,BAJAJFINSV.NS,0,1701.15,296,39.34
2022-10-04,buy,TECHM.NS,0,1028.3,292,39.34
2022-10-04,buy,TATACONSUM.NS,0,785.15,299,39.34
2022-10-04,buy,ICICIBANK.NS,0,867.65,289,39.34
2022-10-06,sell,ASIANPAINT.NS,0,3328.95,0,39.34
2022-10-06,sell,ULTRACEMCO.NS,0,6287.25,0,39.34
2022-10-06,sell,TITAN.NS,0,2592.85,0,39.34
2022-10-06,sell,TCS.NS,0,3101.95,0,39.34
2022-10-06,sell,TATAMOTORS.NS,0,414.1,0,39.34
2022-10-06,sell,SHREECEM.NS,0,21321.2,0,39.34
2022-10-06,sell,ONGC.NS,0,132.65,0,39.34
2022-10-06,sell,NESTLEIND.NS,0,19300.15,0,39.34
2022-10-06,sell,LUPIN.NS,0,723.2,0,39.34
2022-10-06,sell,KOTAKBANK.NS,0,1818.9,0,39.34
2022-10-06,sell,ITC.NS,0,336.65,0,39.34
2022-10-06,sell,IOC.NS,0,67.75,0,39.34
2022-10-06,sell,INFY.NS,0,1455.15,0,39.34
2022-10-06,sell,INDUSINDBK.NS,0,1200.9,0,39.34
2022-10-06,sell,HINDUNILVR.NS,0,2614.0,0,39.34
2022-10-06,sell,JSWSTEEL.NS,0,674.45,0,39.34
2022-10-06,sell,HEROMOTOCO.NS,0,2646.1,0,39.34
2022-10-06,sell,HDFCBANK.NS,0,1437.0,0,39.34
2022-10-06,sell,HDFC.NS,0,2316.1,0,39.34
2022-10-06,sell,HCLTECH.NS,0,964.55,0,39.34
2022-10-06,sell,AXISBANK.NS,0,755.1,0,39.34
2022-10-06,sell,GRASIM.NS,0,1683.1,0,39.34
2022-10-06,sell,HINDALCO.NS,0,412.65,0,39.34
2022-10-06,sell,BAJFINANCE.NS,0,7404.15,0,39.34
2022-10-06,sell,DRREDDY.NS,0,4397.55,0,39.34
2022-10-06,buy,WIPRO.NS,0,410.15,296,39.34
2022-10-06,buy,SBIN.NS,0,537.3,287,39.34
2022-10-06,buy,UPL.NS,0,686.0,292,39.34
2022-10-06,buy,LT.NS,0,1912.95,300,39.34
2022-10-06,buy,EICHERMOT.NS,0,3531.35,296,39.34
2022-10-06,buy,M&M.NS,0,1256.9,299,39.34
2022-10-06,buy,MARUTI.NS,0,8703.0,299,39.34
2022-10-06,buy,NTPC.NS,0,162.9,295,39.34
2022-10-06,buy,POWERGRID.NS,0,206.3,298,39.34
2022-10-06,buy,RELIANCE.NS,0,2422.1,290,39.34
2022-10-06,buy,CIPLA.NS,0,1134.45,299,39.34
2022-10-06,buy,BHARTIARTL.NS,0,788.6,284,39.34
2022-10-06,buy,TATASTEEL.NS,0,103.55,298,39.34
2022-10-06,buy,BAJAJ-AUTO.NS,0,3594.65,297,39.34
2022-10-06,buy,SUNPHARMA.NS,0,953.9,293,39.34
2022-10-06,buy,BAJAJFINSV.NS,0,1710.55,296,39.34
2022-10-06,buy,TECHM.NS,0,1031.3,292,39.34
2022-10-06,buy,TATACONSUM.NS,0,794.3,299,39.34
2022-10-06,buy,ICICIBANK.NS,0,885.45,289,39.34
2022-10-07,sell,ASIANPAINT.NS,0,3343.7,0,39.34
2022-10-07,sell,ULTRACEMCO.NS,0,6203.5,0,39.34
2022-10-07,sell,TITAN.NS,0,2730.5,0,39.34
2022-10-07,sell,TCS.NS,0,3064.9,0,39.34
2022-10-07,sell,TATAMOTORS.NS,0,412.15,0,39.34
2022-10-07,sell,SHREECEM.NS,0,21283.75,0,39.34
2022-10-07,sell,ONGC.NS,0,134.05,0,39.34
2022-10-07,sell,NESTLEIND.NS,0,19321.0,0,39.34
2022-10-07,sell,LUPIN.NS,0,721.2,0,39.34
2022-10-07,sell,KOTAKBANK.NS,0,1825.4,0,39.34
2022-10-07,sell,ITC.NS,0,334.1,0,39.34
2022-10-07,sell,IOC.NS,0,67.45,0,39.34
2022-10-07,sell,INFY.NS,0,1451.2,0,39.34
2022-10-07,sell,INDUSINDBK.NS,0,1213.4,0,39.34
2022-10-07,sell,HINDUNILVR.NS,0,2599.7,0,39.34
2022-10-07,sell,JSWSTEEL.NS,0,666.05,0,39.34
2022-10-07,sell,HEROMOTOCO.NS,0,2624.95,0,39.34
2022-10-07,sell,HDFCBANK.NS,0,1430.8,0,39.34
2022-10-07,sell,HDFC.NS,0,2326.9,0,39.34
2022-10-07,sell,HCLTECH.NS,0,957.7,0,39.34
2022-10-07,sell,AXISBANK.NS,0,755.7,0,39.34
2022-10-07,sell,GRASIM.NS,0,1697.9,0,39.34
2022-10-07,sell,HINDALCO.NS,0,411.1,0,39.34
2022-10-07,sell,BAJFINANCE.NS,0,7345.15,0,39.34
2022-10-07,sell,DRREDDY.NS,0,4376.65,0,39.34
2022-10-07,buy,WIPRO.NS,0,408.1,296,39.34
2022-10-07,buy,SBIN.NS,0,530.2,287,39.34
2022-10-07,buy,UPL.NS,0,690.45,292,39.34
2022-10-07,buy,LT.NS,0,1924.55,300,39.34
2022-10-07,buy,EICHERMOT.NS,0,3498.55,296,39.34
2022-10-07,buy,M&M.NS,0,1238.85,299,39.34
2022-10-07,buy,MARUTI.NS,0,8779.1,299,39.34
2022-10-07,buy,NTPC.NS,0,164.3,295,39.34
2022-10-07,buy,POWERGRID.NS,0,209.4,298,39.34
2022-10-07,buy,RELIANCE.NS,0,2432.35,290,39.34
2022-10-07,buy,CIPLA.NS,0,1130.5,299,39.34
2022-10-07,buy,BHARTIARTL.NS,0,793.1,284,39.34
